customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
3481,36,Male,Sunglasses,Accessories,45,Montana,L,Pink,Spring,3.0,No,Free Shipping,Yes,8,Debit Card,Annually,Adult,365
2926,38,Male,Hoodie,Clothing,23,Delaware,XL,Beige,Spring,4.0,No,2-Day Shipping,No,40,Debit Card,Weekly,Adult,7
3004,57,Male,T-shirt,Clothing,50,Idaho,XL,Beige,Fall,4.0,No,Free Shipping,No,22,Gift Card,Monthly,Middle Aged,30
1285,69,Female,Hat,Accessories,23,South Carolina,XL,Red,Summer,4.0,No,Standard,No,50,Credit Card,Monthly,Senior,30
29,58,Female,Jeans,Clothing,38,South Dakota,S,Red,Fall,5.0,No,Free Shipping,Yes,2,Debit Card,Monthly,Middle Aged,30
1787,47,Male,Blouse,Clothing,90,North Carolina,XL,Gold,Winter,5.0,No,Express,Yes,34,Credit Card,Monthly,Middle Aged,30
1261,46,Male,Dress,Clothing,30,New Hampshire,M,Pink,Fall,3.0,Yes,Express,Yes,3,PayPal,Annually,Middle Aged,365
107,56,Male,Boots,Footwear,100,Utah,M,Gold,Winter,5.0,No,Free Shipping,No,29,Credit Card,Annually,Middle Aged,365
3284,61,Male,Boots,Footwear,30,Oregon,S,Red,Winter,4.0,No,Express,Yes,28,Credit Card,Monthly,Senior,30
3503,46,Male,Hat,Accessories,48,New Hampshire,S,Pink,Fall,5.0,No,Express,Yes,28,Credit Card,Monthly,Middle Aged,30
523,22,Female,Dress,Clothing,21,West Virginia,L,Lavender,Summer,4.0,No,2-Day Shipping,No,29,Credit Card,Monthly,Young Adult,30
2104,35,Female,Belt,Accessories,65,West Virginia,L,Pink,Spring,3.0,No,Express,Yes,11,PayPal,Weekly,Adult,7
1800,63,Female,Hoodie,Clothing,59,Missouri,XL,Yellow,Summer,5.0,No,Express,Yes,10,Debit Card,Monthly,Senior,30
1411,41,Male,Sweater,Clothing,36,New York,XL,Brown,Summer,5.0,No,Express,Yes,35,Credit Card,Bi-Weekly,Adult,14
2909,21,Male,Hoodie,Clothing,93,Wisconsin,M,Silver,Summer,4.0,No,Free Shipping,Yes,47,Credit Card,Bi-Weekly,Young Adult,14
3078,65,Male,Skirt,Clothing,64,New Jersey,XL,Cyan,Fall,5.0,No,Free Shipping,Yes,5,PayPal,Monthly,Senior,30
2046,51,Male,T-shirt,Clothing,63,Montana,L,Brown,Fall,5.0,No,Express,Yes,43,PayPal,Annually,Middle Aged,365
696,49,Male,Boots,Footwear,98,South Dakota,S,Silver,Summer,4.0,No,2-Day Shipping,Yes,48,Debit Card,Weekly,Middle Aged,7
2497,63,Female,Hat,Accessories,81,New Mexico,M,Violet,Winter,3.0,No,Express,Yes,11,Credit Card,Monthly,Senior,30
2867,38,Male,Hat,Accessories,87,Oklahoma,XL,Blue,Summer,5.0,No,2-Day Shipping,No,4,Credit Card,Weekly,Adult,7
43,43,Male,Hat,Accessories,64,Mississippi,XL,Beige,Spring,4.0,No,2-Day Shipping,Yes,30,Credit Card,Monthly,Adult,30
3162,64,Female,Sweater,Clothing,81,Maine,S,Blue,Winter,4.0,No,Express,No,47,Credit Card,Monthly,Senior,30
3151,68,Female,Jacket,Outerwear,79,Hawaii,M,Red,Fall,4.0,Yes,Standard,Yes,3,Credit Card,Monthly,Senior,30
3640,62,Female,Hat,Accessories,100,South Carolina,S,Silver,Fall,5.0,No,Free Shipping,Yes,43,Credit Card,Weekly,Senior,7
327,43,Male,Scarf,Accessories,72,Vermont,M,Red,Fall,4.0,No,2-Day Shipping,Yes,5,Gift Card,Monthly,Adult,30
2015,34,Female,Hoodie,Clothing,46,Ohio,L,Teal,Winter,4.0,No,Free Shipping,No,31,PayPal,Bi-Weekly,Adult,14
289,64,Male,T-shirt,Clothing,61,Colorado,M,Gold,Fall,5.0,No,2-Day Shipping,Yes,16,Credit Card,Weekly,Senior,7
2330,31,Female,Hat,Accessories,78,Ohio,XL,Gold,Winter,5.0,No,2-Day Shipping,Yes,6,Apple Pay,Weekly,Adult,7
2780,39,Male,Sweater,Clothing,99,Illinois,L,Orange,Winter,5.0,No,Free Shipping,Yes,41,Gift Card,Monthly,Adult,30
2469,66,Male,Sandals,Footwear,65,Michigan,XL,Maroon,Summer,4.0,No,Next Day Air,Yes,14,Credit Card,Weekly,Senior,7
3192,38,Female,Belt,Accessories,91,Alaska,M,Orange,Spring,5.0,No,Express,No,38,Credit Card,Annually,Adult,365
1503,37,Male,Socks,Clothing,75,Louisiana,S,Pink,Winter,5.0,No,Free Shipping,Yes,3,PayPal,Weekly,Adult,7
1185,30,Male,Jeans,Clothing,86,Montana,M,Gray,Winter,5.0,No,2-Day Shipping,Yes,44,Gift Card,Weekly,Adult,7
3425,67,Male,Socks,Clothing,55,Alaska,M,Olive,Fall,5.0,No,Standard,Yes,24,PayPal,Weekly,Senior,7
3308,56,Female,Skirt,Clothing,32,Texas,M,Red,Winter,5.0,No,Express,Yes,32,Credit Card,Monthly,Middle Aged,30
1105,59,Female,Jewelry,Accessories,96,North Dakota,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,26,Credit Card,Monthly,Middle Aged,30
311,59,Male,Gloves,Accessories,34,Florida,XL,Violet,Summer,5.0,No,Express,Yes,41,Apple Pay,Monthly,Middle Aged,30
3001,68,Female,Sunglasses,Accessories,72,Washington,S,Gray,Fall,5.0,No,2-Day Shipping,Yes,1,Debit Card,Bi-Weekly,Senior,14
1989,38,Female,Socks,Clothing,22,Virginia,M,Magenta,Fall,5.0,No,Free Shipping,Yes,41,Credit Card,Weekly,Adult,7
1479,24,Male,Belt,Accessories,89,Ohio,S,White,Winter,4.0,No,Express,No,30,Debit Card,Annually,Young Adult,365
2609,46,Female,Shoes,Footwear,78,Oregon,L,Orange,Fall,5.0,No,Store Pickup,No,15,Debit Card,Monthly,Middle Aged,30
358,20,Female,Sneakers,Footwear,38,Tennessee,S,Purple,Fall,3.0,No,Free Shipping,Yes,18,PayPal,Monthly,Young Adult,30
1364,59,Female,Blouse,Clothing,79,Arkansas,XL,White,Summer,4.0,No,2-Day Shipping,Yes,21,Debit Card,Weekly,Middle Aged,7
3139,19,Female,Shirt,Clothing,61,Kentucky,S,Violet,Spring,3.0,No,Next Day Air,No,16,PayPal,Weekly,Young Adult,7
291,41,Male,Sweater,Clothing,49,Alaska,S,Blue,Winter,4.0,Yes,Express,Yes,45,Debit Card,Monthly,Adult,30
296,61,Male,Jacket,Outerwear,53,North Dakota,M,Silver,Summer,4.0,No,Express,Yes,2,Debit Card,Annually,Senior,365
1512,23,Male,Hat,Accessories,26,Wisconsin,M,Cyan,Spring,2.0,No,Store Pickup,Yes,8,Credit Card,Monthly,Young Adult,30
3493,56,Male,Shoes,Footwear,77,Virginia,L,Brown,Spring,3.0,Yes,2-Day Shipping,Yes,43,Apple Pay,Weekly,Middle Aged,7
653,68,Female,Shirt,Clothing,94,North Dakota,XL,White,Summer,3.0,No,Free Shipping,Yes,44,Credit Card,Weekly,Senior,7
1337,46,Female,Hoodie,Clothing,49,Hawaii,XL,Black,Winter,3.0,Yes,Free Shipping,No,17,Apple Pay,Annually,Middle Aged,365
2796,68,Female,Socks,Clothing,86,Colorado,M,Cyan,Summer,4.0,No,Standard,Yes,38,Credit Card,Monthly,Senior,30
992,41,Male,Jacket,Outerwear,74,North Carolina,S,Peach,Winter,5.0,No,Express,Yes,47,Debit Card,Annually,Adult,365
1650,67,Male,Sunglasses,Accessories,43,Maine,L,Olive,Winter,5.0,No,Free Shipping,No,7,Credit Card,Monthly,Senior,30
2165,45,Male,Handbag,Accessories,100,Nebraska,L,White,Fall,5.0,Yes,Standard,Yes,28,Debit Card,Monthly,Middle Aged,30
2752,37,Male,Gloves,Accessories,49,Rhode Island,M,Beige,Winter,5.0,No,Express,No,14,PayPal,Annually,Adult,365
3576,31,Male,Blouse,Clothing,81,Michigan,XL,Turquoise,Summer,4.0,Yes,Free Shipping,No,25,Credit Card,Monthly,Adult,30
39,57,Female,Coat,Outerwear,94,Delaware,M,Green,Spring,4.0,No,Express,No,13,PayPal,Monthly,Middle Aged,30
1343,61,Female,Gloves,Accessories,95,Minnesota,M,Olive,Spring,5.0,No,2-Day Shipping,Yes,18,Debit Card,Monthly,Senior,30
502,19,Female,Coat,Outerwear,91,West Virginia,XL,Orange,Fall,2.0,No,Standard,No,25,PayPal,Monthly,Young Adult,30
255,54,Female,Blouse,Clothing,58,Texas,M,Indigo,Winter,3.0,No,Standard,Yes,3,Debit Card,Monthly,Middle Aged,30
3456,66,Male,Jewelry,Accessories,71,Iowa,XL,Maroon,Winter,5.0,No,Express,No,1,Credit Card,Annually,Senior,365
1081,54,Male,Jacket,Outerwear,24,Nevada,S,Green,Fall,1.0,Yes,2-Day Shipping,Yes,7,Credit Card,Monthly,Middle Aged,30
1991,51,Female,Jewelry,Accessories,20,Tennessee,XL,Charcoal,Fall,4.0,No,Standard,No,23,Credit Card,Monthly,Middle Aged,30
2891,65,Male,Skirt,Clothing,90,North Dakota,XL,Beige,Summer,3.0,Yes,2-Day Shipping,No,28,Credit Card,Weekly,Senior,7
170,35,Female,Backpack,Accessories,29,North Dakota,L,Olive,Winter,5.0,Yes,Standard,Yes,34,PayPal,Bi-Weekly,Adult,14
1382,19,Female,Scarf,Accessories,66,Illinois,XL,Peach,Summer,5.0,No,2-Day Shipping,Yes,34,Apple Pay,Weekly,Young Adult,7
1711,64,Male,Coat,Outerwear,66,Mississippi,M,Beige,Summer,3.0,Yes,Express,Yes,22,Credit Card,Monthly,Senior,30
1875,44,Female,Blouse,Clothing,48,South Dakota,XL,Violet,Summer,4.0,Yes,Express,Yes,48,Credit Card,Bi-Weekly,Adult,14
3330,55,Male,Skirt,Clothing,41,Georgia,XL,Olive,Summer,2.0,No,Standard,No,49,Debit Card,Monthly,Middle Aged,30
437,22,Female,Skirt,Clothing,49,Georgia,L,Red,Fall,5.0,No,Free Shipping,Yes,6,PayPal,Annually,Young Adult,365
2408,56,Male,Shorts,Clothing,92,West Virginia,S,Pink,Winter,5.0,No,2-Day Shipping,Yes,21,Credit Card,Annually,Middle Aged,365
1185,38,Male,Shoes,Footwear,69,New Jersey,S,Brown,Fall,4.0,No,Free Shipping,Yes,23,Debit Card,Weekly,Adult,7
3092,29,Male,Skirt,Clothing,36,Washington,XL,White,Summer,5.0,No,Express,Yes,32,Credit Card,Bi-Weekly,Young Adult,14
1306,37,Male,Boots,Footwear,37,Oklahoma,S,Yellow,Winter,4.0,No,Express,Yes,26,Debit Card,Monthly,Adult,30
1236,63,Female,Hat,Accessories,86,Florida,L,Teal,Summer,5.0,No,Express,Yes,9,PayPal,Bi-Weekly,Senior,14
1156,52,Male,Coat,Outerwear,27,North Dakota,S,Maroon,Summer,5.0,No,Express,Yes,33,Apple Pay,Monthly,Middle Aged,30
2438,20,Female,Jewelry,Accessories,74,North Dakota,XL,Indigo,Winter,5.0,No,2-Day Shipping,Yes,13,Credit Card,Bi-Weekly,Young Adult,14
2740,47,Male,Hoodie,Clothing,25,Missouri,M,Brown,Fall,5.0,No,2-Day Shipping,Yes,28,Credit Card,Monthly,Middle Aged,30
3688,27,Female,Hoodie,Clothing,98,Tennessee,S,Lavender,Winter,4.0,No,Free Shipping,Yes,36,Gift Card,Monthly,Young Adult,30
2028,68,Female,Sweater,Clothing,59,Pennsylvania,XL,Silver,Fall,4.0,No,Express,Yes,47,PayPal,Weekly,Senior,7
1100,30,Male,Jewelry,Accessories,77,North Carolina,L,Violet,Spring,5.0,No,2-Day Shipping,Yes,50,Credit Card,Bi-Weekly,Adult,14
2910,25,Male,Sweater,Clothing,67,Rhode Island,L,Purple,Fall,4.0,No,Store Pickup,Yes,10,PayPal,Weekly,Young Adult,7
3146,52,Male,Pants,Clothing,54,Vermont,S,Purple,Spring,4.0,No,Express,Yes,49,Apple Pay,Weekly,Middle Aged,7
1868,47,Female,Sneakers,Footwear,41,Missouri,L,Olive,Summer,5.0,Yes,Next Day Air,Yes,21,Credit Card,Monthly,Middle Aged,30
2990,65,Male,Sandals,Footwear,43,Indiana,XL,Red,Winter,5.0,No,Free Shipping,No,37,PayPal,Monthly,Senior,30
3724,59,Female,Shirt,Clothing,99,Utah,S,Blue,Spring,4.0,Yes,Free Shipping,Yes,29,Credit Card,Weekly,Middle Aged,7
2899,59,Male,Hat,Accessories,44,California,M,Beige,Spring,5.0,No,Free Shipping,Yes,27,Credit Card,Monthly,Middle Aged,30
830,48,Male,Blouse,Clothing,93,Louisiana,M,Yellow,Fall,3.0,No,Express,No,11,Credit Card,Monthly,Middle Aged,30
208,33,Male,Jewelry,Accessories,62,Wisconsin,L,White,Summer,5.0,No,Next Day Air,No,50,Credit Card,Bi-Weekly,Adult,14
1701,20,Male,T-shirt,Clothing,25,Vermont,S,Green,Winter,5.0,No,Free Shipping,Yes,47,Debit Card,Monthly,Young Adult,30
3142,59,Female,Pants,Clothing,25,Washington,L,Turquoise,Fall,4.0,No,Free Shipping,Yes,16,Credit Card,Bi-Weekly,Middle Aged,14
2390,56,Male,Blouse,Clothing,88,Rhode Island,XL,Gold,Summer,4.0,No,Free Shipping,Yes,19,PayPal,Monthly,Middle Aged,30
3284,49,Male,Sweater,Clothing,55,Wisconsin,S,Lavender,Spring,3.0,No,Free Shipping,Yes,37,Credit Card,Weekly,Middle Aged,7
3611,56,Female,Socks,Clothing,96,Texas,XL,Olive,Spring,5.0,No,Free Shipping,Yes,49,PayPal,Monthly,Middle Aged,30
3236,40,Male,Shirt,Clothing,39,Arizona,S,Red,Spring,3.0,No,2-Day Shipping,Yes,13,PayPal,Bi-Weekly,Adult,14
3821,46,Female,Sweater,Clothing,76,Hawaii,XL,Beige,Winter,5.0,No,2-Day Shipping,Yes,44,Debit Card,Weekly,Middle Aged,7
2339,61,Female,Scarf,Accessories,44,Michigan,L,Yellow,Winter,4.0,No,Free Shipping,Yes,8,Debit Card,Monthly,Senior,30
2891,61,Male,Blouse,Clothing,30,Nevada,M,Orange,Fall,5.0,No,2-Day Shipping,Yes,44,Credit Card,Monthly,Senior,30
2248,43,Female,Jewelry,Accessories,99,Florida,S,Red,Spring,5.0,Yes,2-Day Shipping,Yes,3,PayPal,Bi-Weekly,Adult,14
3163,38,Male,Sandals,Footwear,66,Alabama,S,Turquoise,Fall,4.0,Yes,Express,Yes,50,Apple Pay,Monthly,Adult,30
2932,58,Male,Hoodie,Clothing,100,Colorado,L,Peach,Spring,3.0,Yes,Express,No,49,Credit Card,Weekly,Middle Aged,7
1294,31,Male,Coat,Outerwear,31,Vermont,XL,Olive,Fall,4.0,Yes,2-Day Shipping,Yes,43,Debit Card,Monthly,Adult,30
47,36,Female,Dress,Clothing,26,Utah,M,Lavender,Summer,3.0,No,Express,No,12,Credit Card,Weekly,Adult,7
2784,59,Female,Sandals,Footwear,47,Alabama,M,Purple,Spring,4.0,Yes,Free Shipping,Yes,45,Apple Pay,Monthly,Middle Aged,30
1109,53,Female,Sunglasses,Accessories,23,Kansas,L,Orange,Winter,4.0,Yes,2-Day Shipping,Yes,15,PayPal,Monthly,Middle Aged,30
2695,25,Male,Shirt,Clothing,43,Kansas,XL,Pink,Winter,5.0,Yes,Standard,Yes,25,Credit Card,Monthly,Young Adult,30
1622,39,Male,Gloves,Accessories,27,Montana,XL,Charcoal,Winter,5.0,No,Store Pickup,No,35,Credit Card,Weekly,Adult,7
2530,30,Male,Backpack,Accessories,66,California,S,Silver,Spring,4.0,No,2-Day Shipping,Yes,5,PayPal,Annually,Adult,365
2147,26,Female,Jacket,Outerwear,63,Nebraska,L,Silver,Spring,4.0,No,Free Shipping,Yes,12,Debit Card,Monthly,Young Adult,30
2546,21,Male,Shorts,Clothing,71,Vermont,M,Cyan,Winter,3.0,No,Express,No,15,Credit Card,Annually,Young Adult,365
800,33,Male,Backpack,Accessories,86,Washington,M,Magenta,Fall,5.0,No,Store Pickup,Yes,35,Debit Card,Monthly,Adult,30
782,50,Female,Scarf,Accessories,27,New York,L,Black,Fall,5.0,No,Free Shipping,Yes,28,Gift Card,Bi-Weekly,Middle Aged,14
3043,44,Female,Jewelry,Accessories,97,Connecticut,M,Black,Fall,2.0,No,Free Shipping,Yes,1,PayPal,Monthly,Adult,30
3605,27,Female,Jacket,Outerwear,81,Nebraska,M,Gold,Winter,4.0,Yes,Standard,Yes,6,Debit Card,Weekly,Young Adult,7
1487,67,Male,Coat,Outerwear,68,Kentucky,XL,White,Winter,4.0,Yes,Standard,No,47,PayPal,Monthly,Senior,30
2726,67,Female,Skirt,Clothing,62,North Carolina,M,Gray,Summer,5.0,Yes,Free Shipping,Yes,18,Debit Card,Monthly,Senior,30
3015,34,Female,Hoodie,Clothing,92,Oregon,L,Beige,Winter,3.0,No,Standard,No,39,Credit Card,Bi-Weekly,Adult,14
997,46,Female,Sneakers,Footwear,88,Rhode Island,S,Magenta,Fall,5.0,No,2-Day Shipping,No,49,PayPal,Bi-Weekly,Middle Aged,14
2241,61,Male,Sneakers,Footwear,96,Alaska,XL,Green,Winter,5.0,No,Free Shipping,No,47,Credit Card,Monthly,Senior,30
985,56,Male,Sneakers,Footwear,37,Arkansas,L,Yellow,Fall,4.0,No,Express,Yes,6,Debit Card,Bi-Weekly,Middle Aged,14
2852,67,Male,Skirt,Clothing,100,New Hampshire,XL,Blue,Spring,5.0,No,Store Pickup,Yes,31,PayPal,Monthly,Senior,30
3770,69,Male,Sandals,Footwear,91,Utah,L,Magenta,Summer,5.0,No,2-Day Shipping,Yes,1,Debit Card,Weekly,Senior,7
1372,51,Male,Backpack,Accessories,51,Nebraska,XL,Indigo,Spring,5.0,Yes,Free Shipping,Yes,23,PayPal,Annually,Middle Aged,365
1982,48,Female,Shorts,Clothing,60,Washington,XL,Peach,Summer,4.0,No,Free Shipping,Yes,47,PayPal,Bi-Weekly,Middle Aged,14
1960,54,Male,Jacket,Outerwear,47,Texas,L,Lavender,Winter,3.0,No,Free Shipping,Yes,36,Apple Pay,Monthly,Middle Aged,30
3376,34,Male,Gloves,Accessories,29,Maine,L,Beige,Spring,3.0,No,Express,Yes,26,Credit Card,Annually,Adult,365
1946,49,Female,Jewelry,Accessories,54,Hawaii,S,Black,Fall,5.0,No,Free Shipping,Yes,43,Debit Card,Annually,Middle Aged,365
2077,46,Female,Sneakers,Footwear,98,Michigan,XL,Olive,Winter,4.0,No,Free Shipping,Yes,26,Debit Card,Monthly,Middle Aged,30
1060,20,Male,Gloves,Accessories,66,Wisconsin,S,Magenta,Fall,5.0,No,2-Day Shipping,Yes,15,Credit Card,Monthly,Young Adult,30
2075,18,Male,T-shirt,Clothing,34,Idaho,M,Silver,Fall,1.0,No,Free Shipping,Yes,24,Apple Pay,Weekly,Young Adult,7
3839,35,Female,Shirt,Clothing,22,Oregon,L,White,Winter,5.0,Yes,2-Day Shipping,No,35,Debit Card,Monthly,Adult,30
2252,53,Male,Sandals,Footwear,77,New Jersey,L,Olive,Spring,1.0,No,Express,No,39,Credit Card,Bi-Weekly,Middle Aged,14
2087,29,Female,Coat,Outerwear,92,Wyoming,M,Teal,Summer,4.0,No,Free Shipping,Yes,1,PayPal,Annually,Young Adult,365
1040,33,Female,Backpack,Accessories,60,New Hampshire,M,Gray,Winter,4.0,Yes,Express,Yes,8,Credit Card,Monthly,Adult,30
845,18,Female,Backpack,Accessories,44,New Hampshire,S,Green,Winter,5.0,Yes,Free Shipping,Yes,3,Gift Card,Monthly,Young Adult,30
3515,29,Male,Sunglasses,Accessories,60,Wyoming,S,White,Summer,4.0,Yes,Free Shipping,Yes,33,Debit Card,Monthly,Young Adult,30
1213,55,Male,Sneakers,Footwear,22,North Carolina,L,Indigo,Winter,4.0,Yes,Free Shipping,Yes,3,Debit Card,Monthly,Middle Aged,30
115,44,Female,T-shirt,Clothing,87,Arkansas,M,Violet,Spring,5.0,No,2-Day Shipping,Yes,14,Apple Pay,Bi-Weekly,Adult,14
831,65,Male,Shorts,Clothing,81,Wisconsin,S,Orange,Winter,5.0,No,Free Shipping,Yes,16,Debit Card,Monthly,Senior,30
425,31,Male,Dress,Clothing,64,Pennsylvania,S,Indigo,Winter,5.0,No,Next Day Air,No,22,Credit Card,Monthly,Adult,30
3209,35,Male,T-shirt,Clothing,95,Montana,S,Red,Summer,5.0,No,2-Day Shipping,No,11,Credit Card,Annually,Adult,365
210,28,Female,Jeans,Clothing,100,Hawaii,XL,Orange,Fall,5.0,No,Free Shipping,No,44,Gift Card,Bi-Weekly,Young Adult,14
1647,59,Female,Shoes,Footwear,98,Maine,S,Charcoal,Spring,3.0,No,Free Shipping,Yes,8,Apple Pay,Bi-Weekly,Middle Aged,14
1650,48,Male,Socks,Clothing,30,Arkansas,M,Indigo,Spring,5.0,No,Express,No,4,Debit Card,Weekly,Middle Aged,7
3694,26,Male,Jeans,Clothing,73,Rhode Island,L,White,Winter,3.0,No,Free Shipping,Yes,2,Apple Pay,Monthly,Young Adult,30
2160,40,Male,Sandals,Footwear,91,North Dakota,XL,Peach,Summer,5.0,Yes,Free Shipping,Yes,9,Apple Pay,Annually,Adult,365
2696,58,Male,Handbag,Accessories,26,South Dakota,M,Charcoal,Winter,5.0,No,Free Shipping,Yes,45,Apple Pay,Monthly,Middle Aged,30
1909,25,Female,Pants,Clothing,58,North Dakota,L,Teal,Winter,3.0,No,Free Shipping,Yes,14,Credit Card,Annually,Young Adult,365
1840,31,Male,Jewelry,Accessories,29,Indiana,S,Teal,Summer,2.0,No,Free Shipping,Yes,35,Debit Card,Annually,Adult,365
3363,66,Female,Socks,Clothing,26,Vermont,M,Silver,Summer,5.0,No,2-Day Shipping,Yes,14,Debit Card,Annually,Senior,365
260,35,Male,Jacket,Outerwear,20,South Carolina,M,Charcoal,Spring,3.0,No,Express,Yes,19,PayPal,Weekly,Adult,7
1302,59,Male,Dress,Clothing,97,South Dakota,XL,Purple,Winter,3.0,No,2-Day Shipping,Yes,4,PayPal,Weekly,Middle Aged,7
3493,47,Male,Gloves,Accessories,95,Indiana,S,Orange,Spring,5.0,No,Store Pickup,Yes,3,Debit Card,Bi-Weekly,Middle Aged,14
1281,28,Male,T-shirt,Clothing,53,Washington,S,Blue,Spring,4.0,No,Standard,Yes,11,PayPal,Monthly,Young Adult,30
2468,31,Male,Hoodie,Clothing,25,Minnesota,S,Turquoise,Summer,2.0,No,2-Day Shipping,No,29,Apple Pay,Monthly,Adult,30
676,57,Male,Jacket,Outerwear,33,Maryland,L,Olive,Fall,4.0,Yes,Express,Yes,34,Gift Card,Weekly,Middle Aged,7
3298,44,Male,Shirt,Clothing,29,South Dakota,S,Lavender,Fall,2.0,No,Express,Yes,20,Debit Card,Monthly,Adult,30
3784,67,Male,Hat,Accessories,58,Utah,L,Green,Spring,5.0,No,Free Shipping,Yes,22,Credit Card,Monthly,Senior,30
744,36,Male,Socks,Clothing,70,Louisiana,XL,White,Fall,4.0,No,Free Shipping,Yes,18,PayPal,Monthly,Adult,30
792,59,Male,T-shirt,Clothing,22,Nebraska,M,Yellow,Spring,5.0,Yes,2-Day Shipping,Yes,43,Gift Card,Weekly,Middle Aged,7
618,31,Male,Hat,Accessories,69,South Dakota,S,Maroon,Summer,5.0,No,Standard,Yes,44,PayPal,Monthly,Adult,30
3195,67,Female,Gloves,Accessories,62,Louisiana,XL,Lavender,Spring,4.0,No,Express,Yes,1,Debit Card,Weekly,Senior,7
2716,67,Male,T-shirt,Clothing,79,Tennessee,XL,Pink,Winter,3.0,Yes,Free Shipping,Yes,39,PayPal,Bi-Weekly,Senior,14
1658,38,Female,T-shirt,Clothing,58,Rhode Island,S,Beige,Spring,5.0,No,2-Day Shipping,Yes,12,PayPal,Annually,Adult,365
3142,57,Male,Shirt,Clothing,20,Arizona,S,Olive,Fall,5.0,Yes,Next Day Air,Yes,49,Credit Card,Bi-Weekly,Middle Aged,14
762,32,Male,Pants,Clothing,21,Indiana,XL,Gray,Spring,4.0,Yes,Standard,Yes,2,Debit Card,Bi-Weekly,Adult,14
441,22,Male,Sneakers,Footwear,79,Massachusetts,S,Maroon,Winter,5.0,No,Free Shipping,Yes,22,Debit Card,Monthly,Young Adult,30
3024,70,Male,Backpack,Accessories,77,Illinois,S,Indigo,Fall,5.0,Yes,Express,Yes,21,Debit Card,Monthly,Senior,30
2192,47,Male,Skirt,Clothing,97,Illinois,XL,Teal,Summer,4.0,No,Free Shipping,Yes,25,Apple Pay,Bi-Weekly,Middle Aged,14
1804,45,Male,Skirt,Clothing,61,Wyoming,S,Beige,Summer,5.0,No,Standard,Yes,7,Credit Card,Monthly,Middle Aged,30
552,56,Male,Shorts,Clothing,67,Idaho,L,Beige,Summer,5.0,No,2-Day Shipping,Yes,3,Credit Card,Monthly,Middle Aged,30
3488,43,Male,Jacket,Outerwear,76,New York,S,Turquoise,Summer,2.0,Yes,Express,No,6,Credit Card,Monthly,Adult,30
1643,29,Male,Blouse,Clothing,75,New Hampshire,M,Magenta,Fall,5.0,No,Free Shipping,Yes,41,Credit Card,Weekly,Young Adult,7
28,67,Male,Blouse,Clothing,86,Pennsylvania,S,Silver,Summer,4.0,No,Free Shipping,Yes,18,Credit Card,Monthly,Senior,30
1871,60,Female,Gloves,Accessories,62,South Carolina,M,Teal,Summer,5.0,Yes,Express,Yes,37,Credit Card,Bi-Weekly,Senior,14
1935,49,Male,Belt,Accessories,63,California,XL,Violet,Winter,5.0,No,2-Day Shipping,Yes,48,Gift Card,Annually,Middle Aged,365
2623,60,Female,Belt,Accessories,100,Arizona,S,Pink,Spring,5.0,No,Free Shipping,Yes,19,PayPal,Monthly,Senior,30
2082,55,Male,Handbag,Accessories,47,New Hampshire,M,Olive,Fall,5.0,No,Express,Yes,43,Apple Pay,Weekly,Middle Aged,7
3819,30,Female,Dress,Clothing,80,New Jersey,L,Beige,Winter,2.0,No,Free Shipping,Yes,43,Debit Card,Monthly,Adult,30
2817,70,Male,Jeans,Clothing,71,New Mexico,XL,Green,Winter,3.0,No,Standard,Yes,38,Credit Card,Monthly,Senior,30
2798,49,Female,Socks,Clothing,87,Minnesota,M,Yellow,Winter,5.0,No,Standard,Yes,43,Gift Card,Annually,Middle Aged,365
2775,40,Female,T-shirt,Clothing,96,Washington,L,Purple,Winter,4.0,Yes,Express,Yes,5,Credit Card,Bi-Weekly,Adult,14
2394,48,Female,Gloves,Accessories,34,Arkansas,M,Indigo,Winter,5.0,No,2-Day Shipping,Yes,33,Credit Card,Monthly,Middle Aged,30
1284,23,Female,Scarf,Accessories,77,Virginia,XL,Violet,Winter,5.0,No,Standard,Yes,50,Apple Pay,Bi-Weekly,Young Adult,14
111,37,Male,Jeans,Clothing,99,Kansas,L,Gold,Fall,5.0,No,Store Pickup,Yes,41,Debit Card,Monthly,Adult,30
3589,18,Male,Shorts,Clothing,97,South Dakota,S,Magenta,Spring,5.0,No,2-Day Shipping,No,12,Credit Card,Bi-Weekly,Young Adult,14
140,55,Male,Shirt,Clothing,90,Nevada,L,Maroon,Winter,5.0,No,Free Shipping,Yes,14,Credit Card,Annually,Middle Aged,365
3550,43,Male,Backpack,Accessories,66,Iowa,S,Peach,Summer,5.0,No,2-Day Shipping,Yes,27,Debit Card,Weekly,Adult,7
2992,44,Female,Boots,Footwear,62,Oklahoma,L,Peach,Spring,5.0,Yes,Free Shipping,No,45,Credit Card,Monthly,Adult,30
338,56,Male,Belt,Accessories,65,Maine,M,Cyan,Spring,4.0,Yes,2-Day Shipping,Yes,17,Apple Pay,Monthly,Middle Aged,30
1094,34,Female,Shorts,Clothing,78,Colorado,L,Pink,Winter,5.0,No,Express,Yes,6,Debit Card,Weekly,Adult,7
