Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1444,65,Male,Jeans,Clothing,73,Georgia,XL,Red,Spring,4.0,No,2-Day Shipping,Yes,Yes,18,Credit Card,Weekly
1530,50,Male,Belt,Accessories,53,Indiana,S,Red,Summer,3.0,No,Express,Yes,Yes,13,Credit Card,Monthly
1043,23,Female,Boots,Footwear,39,Michigan,L,Green,Winter,2.0,No,Express,Yes,Yes,50,Debit Card,Bi-Weekly
2756,38,Female,Hat,Accessories,53,Montana,M,Gray,Spring,5.0,No,Standard,Yes,Yes,8,Credit Card,Monthly
3846,67,Male,Shorts,Clothing,50,Vermont,S,Red,Summer,5.0,No,Next Day Air,Yes,Yes,21,Credit Card,Weekly
3061,68,Female,Handbag,Accessories,29,Delaware,XL,White,Spring,5.0,No,Free Shipping,Yes,Yes,49,Gift Card,Annually
2903,41,Male,Hoodie,Clothing,28,Idaho,L,Gold,Winter,2.0,No,2-Day Shipping,Yes,Yes,30,PayPal,Weekly
2993,49,Male,Jacket,Outerwear,82,Alabama,XL,Gray,Summer,3.0,No,Store Pickup,Yes,Yes,50,Credit Card,Monthly
3605,46,Male,Dress,Clothing,63,Ohio,M,Violet,Summer,4.0,Yes,Express,Yes,Yes,2,PayPal,Monthly
3328,30,Female,Blouse,Clothing,48,Connecticut,L,Red,Fall,1.0,No,Next Day Air,Yes,Yes,3,Apple Pay,Weekly
881,48,Male,Sneakers,Footwear,47,Illinois,M,Charcoal,Spring,4.0,Yes,Standard,Yes,Yes,19,Gift Card,Monthly
1673,60,Male,Blouse,Clothing,94,Alabama,M,Silver,Winter,,No,Free Shipping,No,No,44,PayPal,Annually
1466,39,Female,Skirt,Clothing,71,Michigan,S,Magenta,Summer,1.0,No,Free Shipping,Yes,Yes,22,Credit Card,Monthly
3574,24,Male,Sweater,Clothing,93,Nevada,S,Orange,Spring,4.0,Yes,Free Shipping,No,No,50,Credit Card,Annually
556,61,Male,Belt,Accessories,85,Missouri,M,Black,Winter,4.0,No,Express,Yes,Yes,8,Debit Card,Monthly
378,67,Male,Sandals,Footwear,79,Oregon,S,White,Summer,3.0,No,Standard,Yes,Yes,25,Credit Card,Annually
3131,58,Male,Skirt,Clothing,37,Indiana,S,Peach,Fall,5.0,No,Next Day Air,Yes,Yes,33,Debit Card,Weekly
3010,43,Male,T-shirt,Clothing,92,Missouri,S,White,Spring,4.0,No,Express,No,No,28,Credit Card,Weekly
1103,19,Male,Skirt,Clothing,39,Missouri,M,Maroon,Summer,4.0,Yes,Free Shipping,Yes,Yes,18,Debit Card,Monthly
1701,26,Female,Sweater,Clothing,63,Indiana,XL,Beige,Fall,5.0,No,Express,No,No,44,Credit Card,Weekly
1369,66,Male,Hoodie,Clothing,89,Kentucky,L,Maroon,Fall,4.0,No,Standard,No,No,6,Credit Card,Monthly
1023,63,Female,Shirt,Clothing,99,Alabama,XL,Pink,Winter,5.0,No,2-Day Shipping,Yes,Yes,30,Credit Card,Bi-Weekly
3432,34,Male,Skirt,Clothing,39,Texas,M,Brown,Summer,1.0,No,Express,Yes,Yes,40,Credit Card,Monthly
2031,40,Female,Handbag,Accessories,74,North Carolina,S,Green,Fall,5.0,No,Free Shipping,Yes,Yes,8,Gift Card,Weekly
1180,21,Male,Hoodie,Clothing,90,Missouri,L,Black,Spring,4.0,No,Free Shipping,Yes,Yes,38,Credit Card,Annually
335,47,Male,Blouse,Clothing,39,Iowa,S,Cyan,Fall,5.0,No,Express,No,No,31,Gift Card,Monthly
2840,25,Female,Pants,Clothing,26,Nebraska,XL,Gold,Winter,5.0,No,2-Day Shipping,Yes,Yes,15,PayPal,Monthly
2246,46,Female,Dress,Clothing,31,Iowa,XL,White,Fall,5.0,No,Standard,No,No,22,Credit Card,Monthly
2701,70,Male,Socks,Clothing,47,Nevada,M,Green,Fall,5.0,Yes,Free Shipping,Yes,Yes,7,Apple Pay,Weekly
359,31,Female,Gloves,Accessories,51,Nevada,M,Green,Fall,5.0,No,Free Shipping,Yes,Yes,46,Credit Card,Weekly
615,51,Male,Socks,Clothing,29,Washington,XL,Yellow,Summer,2.0,No,Express,Yes,Yes,24,Credit Card,Bi-Weekly
1222,32,Male,Jewelry,Accessories,49,Vermont,L,Cyan,Spring,5.0,No,Express,Yes,Yes,37,PayPal,Weekly
260,64,Male,Handbag,Accessories,23,Georgia,L,Turquoise,Fall,4.0,No,Standard,Yes,Yes,43,Credit Card,Monthly
1040,40,Male,Sandals,Footwear,23,Nevada,M,Maroon,Fall,5.0,No,Standard,Yes,Yes,4,PayPal,Weekly
1305,42,Male,Hoodie,Clothing,79,Colorado,L,Violet,Spring,4.0,No,Express,Yes,Yes,36,Credit Card,Monthly
605,65,Male,Sandals,Footwear,37,Nevada,L,Peach,Winter,4.0,Yes,Express,Yes,Yes,25,Credit Card,Monthly
785,37,Male,Skirt,Clothing,46,North Carolina,S,Maroon,Fall,4.0,No,Free Shipping,Yes,Yes,20,PayPal,Monthly
3394,26,Male,Sweater,Clothing,41,Oklahoma,M,Brown,Winter,5.0,No,Next Day Air,No,No,20,Debit Card,Weekly
692,21,Male,Scarf,Accessories,28,Alabama,M,Silver,Spring,5.0,No,Free Shipping,Yes,Yes,10,Credit Card,Bi-Weekly
3407,22,Female,Jeans,Clothing,84,Colorado,XL,Beige,Summer,5.0,No,Free Shipping,Yes,Yes,23,Credit Card,Monthly
1280,23,Male,Shoes,Footwear,92,Idaho,XL,Gray,Fall,5.0,No,Express,Yes,Yes,10,Credit Card,Monthly
921,54,Male,Dress,Clothing,87,Nevada,S,Silver,Winter,4.0,No,2-Day Shipping,Yes,Yes,3,Debit Card,Weekly
3241,57,Male,Boots,Footwear,46,Tennessee,XL,Peach,Fall,5.0,No,Express,Yes,Yes,30,Credit Card,Bi-Weekly
3071,42,Female,Shirt,Clothing,40,Maine,M,White,Fall,5.0,Yes,Express,Yes,Yes,11,Debit Card,Bi-Weekly
953,19,Female,Jacket,Outerwear,60,West Virginia,M,Orange,Summer,5.0,No,Store Pickup,Yes,Yes,46,Credit Card,Bi-Weekly
676,29,Male,Shirt,Clothing,36,Montana,M,Beige,Fall,5.0,No,Standard,Yes,Yes,24,PayPal,Monthly
3362,65,Male,Boots,Footwear,36,Arkansas,L,White,Spring,5.0,Yes,Free Shipping,Yes,Yes,16,Credit Card,Weekly
1996,47,Male,Shoes,Footwear,28,Kansas,M,Magenta,Winter,4.0,No,Express,Yes,Yes,26,Apple Pay,Monthly
1708,28,Male,Shoes,Footwear,49,Missouri,L,Blue,Spring,5.0,No,Express,Yes,Yes,36,PayPal,Annually
429,24,Female,Scarf,Accessories,34,South Dakota,L,Pink,Fall,4.0,No,Express,Yes,Yes,47,Credit Card,Monthly
3121,52,Female,Boots,Footwear,29,Indiana,M,Beige,Winter,4.0,No,Free Shipping,Yes,Yes,42,Apple Pay,Bi-Weekly
3374,43,Male,Scarf,Accessories,56,Alaska,S,Peach,Winter,5.0,No,Free Shipping,Yes,Yes,22,Credit Card,Annually
1559,31,Male,Gloves,Accessories,23,Oklahoma,M,Brown,Spring,5.0,No,2-Day Shipping,Yes,Yes,11,Credit Card,Monthly
1135,52,Male,Shirt,Clothing,74,Nevada,M,Orange,Winter,5.0,No,Store Pickup,Yes,Yes,7,Debit Card,Monthly
2286,69,Female,Hoodie,Clothing,35,Idaho,S,Silver,Winter,4.0,Yes,Express,No,No,43,Credit Card,Monthly
395,62,Male,Hoodie,Clothing,38,Ohio,S,Black,Winter,3.0,No,Free Shipping,Yes,Yes,23,Apple Pay,Annually
1389,70,Female,Shoes,Footwear,65,Washington,S,Brown,Winter,4.0,No,Standard,Yes,Yes,7,PayPal,Bi-Weekly
1404,52,Male,Blouse,Clothing,68,Florida,M,Gray,Summer,5.0,No,Next Day Air,Yes,Yes,45,Debit Card,Weekly
79,68,Female,Belt,Accessories,96,Massachusetts,L,Gray,Winter,3.0,Yes,2-Day Shipping,Yes,Yes,20,PayPal,Annually
568,60,Male,Hat,Accessories,83,New Jersey,L,Red,Spring,4.0,Yes,Standard,No,No,28,Credit Card,Monthly
3222,25,Female,Blouse,Clothing,79,Maine,S,Beige,Winter,4.0,No,Free Shipping,Yes,Yes,25,Debit Card,Annually
288,47,Male,Pants,Clothing,25,Maine,S,Lavender,Spring,5.0,Yes,Express,Yes,Yes,16,PayPal,Bi-Weekly
285,54,Male,Socks,Clothing,88,Delaware,S,Black,Summer,5.0,No,Free Shipping,Yes,Yes,42,Debit Card,Bi-Weekly
529,59,Female,Shorts,Clothing,25,Michigan,XL,Indigo,Spring,5.0,No,2-Day Shipping,Yes,Yes,21,Debit Card,Monthly
2227,54,Male,Blouse,Clothing,73,Nebraska,M,Pink,Summer,5.0,No,2-Day Shipping,Yes,Yes,4,Credit Card,Monthly
3501,49,Male,Boots,Footwear,90,Idaho,M,Violet,Summer,4.0,Yes,Free Shipping,Yes,Yes,6,Gift Card,Monthly
408,42,Male,Skirt,Clothing,97,Idaho,M,Blue,Spring,1.0,Yes,Express,Yes,Yes,28,Credit Card,Bi-Weekly
1037,59,Male,Jeans,Clothing,56,Connecticut,M,Olive,Fall,4.0,No,2-Day Shipping,Yes,Yes,13,Credit Card,Monthly
1439,55,Male,Hat,Accessories,70,Massachusetts,M,Violet,Fall,3.0,No,Express,No,No,2,Credit Card,Monthly
1150,55,Female,Sunglasses,Accessories,69,Washington,S,Black,Summer,5.0,No,Express,No,No,44,Credit Card,Monthly
98,57,Female,Sandals,Footwear,97,Tennessee,S,White,Summer,5.0,No,Store Pickup,Yes,Yes,14,Debit Card,Annually
1145,65,Female,Boots,Footwear,92,Arizona,M,Beige,Summer,5.0,No,2-Day Shipping,No,No,22,Gift Card,Annually
3278,52,Female,Jeans,Clothing,23,Nebraska,S,Indigo,Winter,2.0,No,2-Day Shipping,Yes,Yes,10,PayPal,Weekly
857,21,Female,Backpack,Accessories,70,Kansas,XL,Gold,Winter,1.0,No,Express,Yes,Yes,5,PayPal,Monthly
1172,21,Female,Sunglasses,Accessories,70,Wyoming,M,Cyan,Spring,4.0,Yes,Free Shipping,Yes,Yes,2,Credit Card,Monthly
3090,20,Male,Backpack,Accessories,57,Arizona,S,Peach,Winter,4.0,No,Free Shipping,Yes,Yes,10,Gift Card,Monthly
2895,56,Female,Shorts,Clothing,37,Maryland,XL,Yellow,Fall,5.0,No,2-Day Shipping,Yes,Yes,7,Debit Card,Monthly
2507,35,Male,Sneakers,Footwear,63,Massachusetts,S,Magenta,Spring,5.0,No,Free Shipping,No,No,36,Apple Pay,Weekly
2654,31,Female,Shoes,Footwear,55,Rhode Island,L,Cyan,Fall,5.0,No,Free Shipping,Yes,Yes,16,Debit Card,Monthly
2658,59,Male,Jacket,Outerwear,76,Florida,XL,Silver,Summer,5.0,No,Express,Yes,Yes,2,Credit Card,Monthly
85,44,Female,Dress,Clothing,88,South Dakota,XL,Peach,Winter,5.0,No,Store Pickup,Yes,Yes,6,PayPal,Weekly
3119,62,Female,T-shirt,Clothing,25,Nevada,M,Beige,Fall,4.0,No,2-Day Shipping,Yes,Yes,41,Credit Card,Weekly
1361,62,Male,Scarf,Accessories,51,Massachusetts,S,Gray,Spring,3.0,Yes,Standard,Yes,Yes,11,Credit Card,Monthly
182,18,Male,Hat,Accessories,73,Nebraska,S,Gray,Fall,3.0,No,Express,Yes,Yes,32,Credit Card,Monthly
910,69,Female,Sneakers,Footwear,79,New York,XL,White,Summer,4.0,No,Free Shipping,Yes,Yes,16,Credit Card,Annually
3554,50,Male,Backpack,Accessories,56,Georgia,S,Turquoise,Spring,3.0,No,Free Shipping,Yes,Yes,13,Debit Card,Annually
812,29,Male,Gloves,Accessories,94,Colorado,M,Silver,Winter,5.0,No,Standard,No,No,35,Debit Card,Monthly
2872,28,Male,Shoes,Footwear,73,Minnesota,XL,Magenta,Winter,5.0,Yes,2-Day Shipping,No,No,35,Debit Card,Weekly
3701,37,Male,Backpack,Accessories,39,Tennessee,L,White,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,13,Credit Card,Monthly
3470,54,Female,T-shirt,Clothing,41,New Jersey,XL,Green,Summer,5.0,No,Free Shipping,Yes,Yes,39,Debit Card,Weekly
590,46,Male,Jewelry,Accessories,31,Mississippi,L,Olive,Winter,5.0,No,Free Shipping,No,No,48,Debit Card,Monthly
342,24,Male,Belt,Accessories,66,Alabama,S,Pink,Spring,5.0,Yes,Store Pickup,Yes,Yes,8,Debit Card,Bi-Weekly
3227,27,Male,Boots,Footwear,47,North Dakota,XL,Lavender,Winter,3.0,No,Express,Yes,Yes,45,Credit Card,Annually
770,44,Female,Blouse,Clothing,48,Florida,XL,Black,Winter,2.0,No,Express,Yes,Yes,17,Gift Card,Bi-Weekly
3750,64,Male,Hoodie,Clothing,75,Colorado,L,Gray,Spring,5.0,No,2-Day Shipping,Yes,Yes,23,Debit Card,Monthly
2625,32,Male,Pants,Clothing,40,Montana,S,Olive,Spring,5.0,No,2-Day Shipping,Yes,Yes,2,Debit Card,Monthly
1445,50,Female,Sweater,Clothing,60,Alaska,M,Violet,Winter,3.0,No,Free Shipping,Yes,Yes,3,Credit Card,Weekly
1471,33,Male,Shirt,Clothing,69,New Hampshire,XL,Gold,Winter,5.0,No,Free Shipping,Yes,Yes,23,Debit Card,Bi-Weekly
1764,69,Male,T-shirt,Clothing,21,Arizona,M,Silver,Spring,4.0,No,Express,Yes,Yes,44,Credit Card,Monthly
69,70,Female,T-shirt,Clothing,33,Alaska,M,Violet,Fall,4.0,No,Express,Yes,Yes,25,Credit Card,Weekly
2090,63,Male,Shirt,Clothing,68,New Jersey,M,Olive,Winter,4.0,No,Free Shipping,No,No,27,Credit Card,Monthly
3008,38,Female,Gloves,Accessories,75,Illinois,M,Blue,Winter,5.0,Yes,Free Shipping,Yes,Yes,11,Credit Card,Monthly
3453,29,Male,Skirt,Clothing,90,Arkansas,M,Peach,Fall,3.0,No,2-Day Shipping,Yes,Yes,21,Credit Card,Monthly
2229,61,Male,Gloves,Accessories,26,Connecticut,S,Silver,Spring,4.0,No,Express,Yes,Yes,1,PayPal,Monthly
3089,22,Female,Pants,Clothing,80,Arizona,XL,Indigo,Spring,5.0,Yes,Express,No,No,1,Apple Pay,Bi-Weekly
103,49,Female,Scarf,Accessories,77,Alaska,S,White,Summer,3.0,No,Free Shipping,Yes,Yes,21,Debit Card,Weekly
1395,43,Male,Blouse,Clothing,79,Florida,L,Orange,Spring,2.0,No,Standard,Yes,Yes,11,Debit Card,Monthly
2390,25,Female,Sunglasses,Accessories,71,Indiana,L,Teal,Spring,4.0,No,Free Shipping,Yes,Yes,33,Credit Card,Weekly
511,47,Female,Sneakers,Footwear,61,Vermont,S,Purple,Fall,4.0,No,2-Day Shipping,Yes,Yes,47,Debit Card,Monthly
3468,65,Male,Shirt,Clothing,73,Delaware,M,Brown,Winter,5.0,No,Free Shipping,No,No,18,Debit Card,Monthly
3086,30,Male,Coat,Outerwear,84,Pennsylvania,L,Gold,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,37,Apple Pay,Weekly
3277,47,Female,Dress,Clothing,93,Kansas,M,Black,Summer,2.0,No,Store Pickup,Yes,Yes,23,Debit Card,Annually
2931,62,Male,Pants,Clothing,95,Delaware,L,Brown,Spring,1.0,Yes,Express,No,No,28,Debit Card,Weekly
1662,64,Female,T-shirt,Clothing,21,Alaska,S,Indigo,Winter,5.0,No,Express,Yes,Yes,14,Debit Card,Monthly
390,68,Male,Sunglasses,Accessories,29,Idaho,L,Silver,Fall,4.0,No,Free Shipping,No,No,32,Credit Card,Weekly
2654,30,Male,Sweater,Clothing,44,Alaska,XL,Magenta,Fall,4.0,No,Express,No,No,18,Apple Pay,Weekly
382,70,Male,Backpack,Accessories,96,New York,S,Silver,Winter,5.0,Yes,Standard,Yes,Yes,49,Credit Card,Monthly
616,54,Male,Gloves,Accessories,51,Oregon,L,Magenta,Spring,5.0,No,Standard,Yes,Yes,18,Debit Card,Monthly
3211,23,Female,Backpack,Accessories,88,Georgia,L,Turquoise,Spring,4.0,No,Express,No,No,1,Credit Card,Weekly
949,70,Female,Jeans,Clothing,43,West Virginia,L,Pink,Fall,5.0,Yes,Free Shipping,Yes,Yes,36,Debit Card,Monthly
529,29,Female,Sneakers,Footwear,96,North Carolina,M,Magenta,Spring,4.0,No,Free Shipping,Yes,Yes,24,Debit Card,Monthly
2788,63,Male,Skirt,Clothing,97,Massachusetts,XL,Indigo,Summer,5.0,No,Express,Yes,Yes,14,Credit Card,Monthly
3835,22,Male,Boots,Footwear,44,North Dakota,L,Maroon,Winter,5.0,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
1655,18,Female,Sandals,Footwear,51,New Mexico,L,Charcoal,Spring,5.0,No,Express,Yes,Yes,28,Credit Card,Monthly
1058,22,Male,Handbag,Accessories,58,Maryland,M,Yellow,Spring,1.0,No,2-Day Shipping,Yes,Yes,50,Debit Card,Monthly
3281,49,Male,Sweater,Clothing,76,North Dakota,S,Gray,Summer,5.0,No,2-Day Shipping,No,No,20,Credit Card,Bi-Weekly
3224,42,Female,Handbag,Accessories,68,West Virginia,S,Gold,Spring,4.0,No,Express,Yes,Yes,35,Debit Card,Annually
96,21,Male,Blouse,Clothing,87,Alabama,S,Blue,Spring,1.0,No,2-Day Shipping,Yes,Yes,19,Apple Pay,Monthly
3075,48,Female,Sneakers,Footwear,32,Delaware,XL,Orange,Fall,5.0,Yes,Free Shipping,No,No,17,PayPal,Monthly
92,28,Male,Jacket,Outerwear,87,Maine,S,Peach,Spring,2.0,No,Standard,Yes,Yes,35,Debit Card,Weekly
2588,29,Female,Dress,Clothing,71,Utah,L,Indigo,Spring,4.0,No,Express,Yes,Yes,6,Debit Card,Monthly
2974,55,Male,Backpack,Accessories,58,Missouri,M,Peach,Fall,5.0,No,Free Shipping,No,No,16,PayPal,Annually
489,28,Male,Belt,Accessories,54,Pennsylvania,XL,Turquoise,Fall,3.0,No,Express,Yes,Yes,27,PayPal,Weekly
1735,21,Female,Jacket,Outerwear,30,Hawaii,M,Red,Fall,1.0,No,Express,No,No,31,Apple Pay,Bi-Weekly
3152,57,Female,Sneakers,Footwear,74,Vermont,S,Gray,Spring,3.0,Yes,Free Shipping,Yes,Yes,27,PayPal,Weekly
1215,26,Male,Socks,Clothing,44,Utah,M,Charcoal,Spring,5.0,No,Express,Yes,Yes,6,Credit Card,Monthly
2324,41,Male,Blouse,Clothing,49,Tennessee,S,Peach,Winter,4.0,No,Free Shipping,Yes,Yes,8,Credit Card,Monthly
84,35,Female,Backpack,Accessories,49,Mississippi,XL,Red,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,46,Credit Card,Monthly
3268,29,Male,Socks,Clothing,50,Louisiana,M,Magenta,Summer,4.0,Yes,2-Day Shipping,No,No,6,Apple Pay,Weekly
3032,35,Male,Boots,Footwear,64,Missouri,L,Magenta,Summer,3.0,Yes,Express,No,No,35,Credit Card,Bi-Weekly
2703,66,Male,T-shirt,Clothing,67,Texas,XL,Yellow,Fall,4.0,No,Free Shipping,Yes,Yes,8,PayPal,Monthly
2407,59,Female,Dress,Clothing,52,North Dakota,L,Teal,Winter,3.0,No,Express,Yes,Yes,36,Debit Card,Monthly
119,28,Female,Hat,Accessories,40,Wisconsin,L,Teal,Winter,4.0,No,Express,Yes,Yes,35,PayPal,Monthly
3450,47,Male,Jewelry,Accessories,76,New Mexico,S,Peach,Fall,5.0,No,Store Pickup,Yes,Yes,44,Apple Pay,Monthly
1701,68,Female,Blouse,Clothing,55,Oklahoma,S,Pink,Winter,4.0,Yes,Express,Yes,Yes,29,Credit Card,Monthly
1441,55,Male,Jacket,Outerwear,25,Ohio,M,White,Spring,5.0,No,Express,Yes,Yes,46,Credit Card,Monthly
2283,68,Female,Hoodie,Clothing,45,New Hampshire,M,Gold,Winter,3.0,No,Express,Yes,Yes,50,Credit Card,Weekly
3885,65,Male,Shorts,Clothing,75,Arizona,L,Magenta,Summer,4.0,Yes,Free Shipping,Yes,Yes,10,Debit Card,Bi-Weekly
2151,30,Female,Hoodie,Clothing,33,Pennsylvania,L,Lavender,Spring,4.0,No,Free Shipping,Yes,Yes,29,Credit Card,Weekly
465,59,Female,Shoes,Footwear,29,Idaho,S,Indigo,Fall,4.0,No,Express,Yes,Yes,26,Credit Card,Monthly
470,59,Female,Socks,Clothing,28,Wyoming,S,Gray,Winter,5.0,Yes,Free Shipping,Yes,Yes,46,Debit Card,Weekly
1706,49,Male,Gloves,Accessories,86,Colorado,L,Purple,Spring,5.0,No,Standard,Yes,Yes,34,Credit Card,Weekly
2013,55,Male,Blouse,Clothing,45,Wisconsin,L,Purple,Summer,4.0,No,2-Day Shipping,No,No,36,Credit Card,Annually
3608,67,Female,Pants,Clothing,97,Alaska,L,Teal,Winter,4.0,Yes,Express,Yes,Yes,14,Credit Card,Monthly
2873,55,Male,Scarf,Accessories,26,Oklahoma,M,Black,Winter,5.0,No,Standard,Yes,Yes,38,Debit Card,Weekly
2066,27,Female,Shirt,Clothing,50,Texas,S,Teal,Fall,5.0,No,Free Shipping,Yes,Yes,47,Debit Card,Weekly
1003,66,Female,Coat,Outerwear,50,Tennessee,XL,Gray,Fall,2.0,No,Express,No,No,45,Gift Card,Monthly
3476,66,Female,Sweater,Clothing,68,Nevada,S,Indigo,Summer,5.0,No,Standard,Yes,Yes,15,PayPal,Monthly
2626,40,Male,Sunglasses,Accessories,94,Ohio,L,Brown,Winter,3.0,No,2-Day Shipping,Yes,Yes,49,Credit Card,Monthly
742,55,Female,Shirt,Clothing,83,Maryland,M,Olive,Fall,4.0,Yes,Free Shipping,Yes,Yes,27,Credit Card,Monthly
2462,20,Female,Jacket,Outerwear,21,Utah,S,Red,Summer,4.0,Yes,Store Pickup,Yes,Yes,48,Gift Card,Monthly
460,36,Female,Sandals,Footwear,82,New Mexico,S,Cyan,Winter,1.0,No,2-Day Shipping,Yes,Yes,22,Debit Card,Bi-Weekly
3210,42,Male,Jewelry,Accessories,66,South Carolina,L,Maroon,Summer,4.0,No,Express,Yes,Yes,50,Debit Card,Monthly
3818,61,Male,Sneakers,Footwear,73,Idaho,L,Turquoise,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,43,Apple Pay,Monthly
1774,62,Male,Dress,Clothing,88,Connecticut,S,Cyan,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Monthly
2808,63,Female,Shoes,Footwear,86,Arizona,L,Indigo,Spring,3.0,No,Free Shipping,Yes,Yes,18,Debit Card,Monthly
1289,45,Male,T-shirt,Clothing,82,Connecticut,L,Teal,Summer,4.0,No,2-Day Shipping,Yes,Yes,5,Credit Card,Bi-Weekly
826,30,Male,Boots,Footwear,53,North Carolina,XL,Indigo,Spring,4.0,Yes,Express,Yes,Yes,38,Credit Card,Monthly
123,30,Female,Pants,Clothing,83,Hawaii,M,Beige,Summer,4.0,No,Free Shipping,Yes,Yes,1,PayPal,Annually
1949,64,Female,Coat,Outerwear,94,Oklahoma,L,Pink,Fall,5.0,Yes,Express,Yes,Yes,28,Debit Card,Monthly
846,65,Male,Scarf,Accessories,46,Alaska,L,Lavender,Fall,2.0,No,Standard,Yes,Yes,6,Credit Card,Monthly
1823,23,Female,Dress,Clothing,38,Oregon,S,Gray,Fall,4.0,Yes,Express,Yes,Yes,4,Credit Card,Monthly
373,24,Female,Blouse,Clothing,46,Delaware,S,Charcoal,Winter,3.0,No,Free Shipping,Yes,Yes,26,Debit Card,Bi-Weekly
2963,52,Female,Blouse,Clothing,34,Minnesota,S,Blue,Winter,3.0,Yes,Free Shipping,Yes,Yes,50,Debit Card,Monthly
2146,47,Female,Skirt,Clothing,21,West Virginia,M,Lavender,Spring,5.0,No,Free Shipping,Yes,Yes,25,Credit Card,Monthly
878,44,Female,Scarf,Accessories,28,North Carolina,M,Orange,Summer,5.0,No,Free Shipping,No,No,38,Credit Card,Monthly
1625,26,Female,Belt,Accessories,71,Wisconsin,S,Brown,Fall,5.0,Yes,Express,Yes,Yes,11,Debit Card,Monthly
3806,27,Female,Jewelry,Accessories,63,Wyoming,S,Charcoal,Fall,3.0,No,Free Shipping,Yes,Yes,34,Debit Card,Bi-Weekly
1498,32,Male,Shorts,Clothing,98,New York,S,Teal,Winter,5.0,No,Store Pickup,Yes,Yes,37,Debit Card,Bi-Weekly
2409,56,Female,Sunglasses,Accessories,60,Pennsylvania,XL,Lavender,Spring,4.0,No,Express,Yes,Yes,22,Credit Card,Weekly
2504,70,Female,Jacket,Outerwear,52,Maine,XL,Red,Fall,5.0,Yes,Next Day Air,Yes,Yes,37,PayPal,Bi-Weekly
507,50,Male,Socks,Clothing,21,Indiana,S,Gold,Spring,4.0,Yes,Store Pickup,No,No,13,Apple Pay,Annually
618,55,Male,Scarf,Accessories,84,Kansas,XL,Pink,Spring,3.0,No,Standard,Yes,Yes,37,PayPal,Monthly
3658,69,Female,Backpack,Accessories,79,Texas,L,Brown,Spring,4.0,No,Standard,Yes,Yes,45,Gift Card,Bi-Weekly
865,23,Male,Skirt,Clothing,28,Kansas,XL,Orange,Fall,2.0,No,Store Pickup,Yes,Yes,35,Credit Card,Weekly
2239,54,Male,Jewelry,Accessories,21,Montana,L,Beige,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,23,Debit Card,Monthly
3527,67,Female,Shirt,Clothing,64,Florida,M,Charcoal,Summer,4.0,Yes,Free Shipping,Yes,Yes,6,Debit Card,Weekly
1646,61,Male,Handbag,Accessories,78,Tennessee,XL,Purple,Summer,5.0,No,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly
2401,46,Female,Skirt,Clothing,81,Kentucky,S,Silver,Winter,5.0,No,Express,Yes,Yes,30,Credit Card,Weekly
1631,37,Female,Backpack,Accessories,50,Wisconsin,S,Violet,Winter,5.0,No,Free Shipping,No,No,50,Credit Card,Weekly
3407,55,Female,Pants,Clothing,62,West Virginia,M,Yellow,Summer,4.0,No,Free Shipping,Yes,Yes,18,Credit Card,Annually
2123,37,Female,Sweater,Clothing,32,Washington,XL,Yellow,Winter,3.0,Yes,Free Shipping,No,No,34,Credit Card,Monthly
3485,43,Female,Shorts,Clothing,55,Arizona,M,Magenta,Summer,3.0,No,Free Shipping,Yes,Yes,30,Debit Card,Weekly
3199,18,Male,Hat,Accessories,61,Washington,S,Gold,Winter,3.0,No,Express,No,No,13,Debit Card,Monthly
3866,24,Female,Backpack,Accessories,65,Hawaii,S,Purple,Winter,5.0,Yes,Standard,Yes,Yes,1,Credit Card,Weekly
806,38,Female,Gloves,Accessories,51,Vermont,L,Orange,Fall,5.0,No,2-Day Shipping,Yes,Yes,4,Apple Pay,Weekly
1902,70,Female,Sneakers,Footwear,77,Texas,XL,Gold,Winter,5.0,No,Free Shipping,Yes,Yes,22,Debit Card,Annually
2063,27,Female,Shirt,Clothing,53,Nebraska,S,Olive,Spring,5.0,Yes,Free Shipping,No,No,33,Debit Card,Bi-Weekly
1042,32,Male,Socks,Clothing,20,California,S,Orange,Summer,5.0,No,2-Day Shipping,Yes,Yes,30,PayPal,Annually
560,29,Male,Pants,Clothing,65,Rhode Island,L,Green,Winter,4.0,Yes,Free Shipping,Yes,Yes,9,PayPal,Monthly
308,40,Male,Backpack,Accessories,76,New York,L,Maroon,Fall,5.0,No,Free Shipping,No,No,9,Credit Card,Bi-Weekly
3712,37,Male,Shirt,Clothing,31,Maine,L,Lavender,Summer,5.0,No,Free Shipping,No,No,18,Debit Card,Bi-Weekly
2401,28,Female,Jacket,Outerwear,59,Washington,S,Charcoal,Fall,5.0,No,Store Pickup,Yes,Yes,18,Credit Card,Monthly
